Quebra;Codigo;Descri��o;Quantidade;Faturamento
05/09/2026;411;MISTO AMERICANO;1;19,69
05/09/2026;414;CAPUCCINO ITALIANO;8;130,22
05/09/2026;416;CAFE COADO P;9;67,49
05/09/2026;422;MATTE LEAO LIMAO 300 ML;1;7,54
05/09/2026;424;COCA-COLA 600 ML;9;111,39
05/09/2026;425;COCA-COLA ZERO 600 ML;8;102,48
05/09/2026;434;GATORADE LIMAO 500ML;1;10,65
05/09/2026;436;GATORADE UVA;1;9,9
05/09/2026;437;AGUA S/G 500ML;21;130,59
05/09/2026;442;PAO DE HAMBURGUER;2;25,8
05/09/2026;449;SONHO CREME;10;89
05/09/2026;456;COXINHA DE FRANGO;24;264,73
05/09/2026;460;SUCO DE LARANJA 300ML;55;775,58
05/09/2026;461;PAO COM MANTEIGA;1;3,23
05/09/2026;462;PAO NA CHAPA;29;186,76
05/09/2026;464;MISTO QUENTE;16;226,52
05/09/2026;465;QUEIJO QUENTE;7;99,33
05/09/2026;466;MINAS C PEITO DE PERU;3;62,37
05/09/2026;468;PAO COM OVO;15;192,26
05/09/2026;469;SANDUICHE DE MORTADELA DEF;2;23,92
05/09/2026;478;PAO DOCE DE BANANA;13;129,61
05/09/2026;479;LUA DE MEL DOCE DE LEITE;9;53,91
05/09/2026;482;BOLO FUBA COM GOIABADA;2;53,8
05/09/2026;488;EMPADAO FRANGO;10;170,11
05/09/2026;495;CAFE COADO G;71;687,98
05/09/2026;499;SONHO NUTELLA;14;170,46
05/09/2026;500;MORTADELA OURO  KG;2,57;129,39
05/09/2026;503;BISCOITO MAIZENA PIRAQUE;1;6,9
05/09/2026;507;ADD OVO SANDUICHE;1;4,29
05/09/2026;508;ADD QUEIJO PRATO OU MUSSARELA;2;10,29
05/09/2026;518;CAFE ESPRESSO COM LEITE G;1;13,09
05/09/2026;533;PAO AUSTRALIANO;0,238;14,97
05/09/2026;534;SALGADOS KG;9,802;590,64
05/09/2026;547;LUCKY STRIKE FRESH ICE;1;15
05/09/2026;548;DUNHILL CARLTON;14;234,5
05/09/2026;550;CAFE COM LEITE G;46;596,42
05/09/2026;560;FOCACCIA;3,472;213,37
05/09/2026;579;FANDANGOS PRESUNTO /  QUEIJO 35G;1;6,24
05/09/2026;599;PROMO-SALGADOS;384,337;443,18
05/09/2026;625;QUICHE DE CAMARAO;5;94,5
05/09/2026;627;TORTA FATIA;10;205,46
05/09/2026;631;BRIOCHE SIMPLES;1,698;96,61
05/09/2026;635;CAVACA KG;1,28;64,87
05/09/2026;636;CIABATTA;13;63,7
05/09/2026;637;TARTELETE LIMAO;2;19,8
05/09/2026;664;BOLO LARANJA GR;9;179,1
05/09/2026;671;TORRADA PETROPOLIS COM OVOS E BACON;5;130,45
05/09/2026;693;AMANDITA;2;49,68
05/09/2026;700;PEITO DE PERU SEARA KG;0,184;16,54
05/09/2026;715;SALAME FATIADO PERDIGAO 100G;1;18,9
05/09/2026;729;PAO PLUS VITA INTEGRAL 500G;1;15,9
05/09/2026;732;PAO PLUS VITA TRADICIONAL;2;27,8
05/09/2026;772;CIGARRO VAREJO DUNHILL;1;2,73
05/09/2026;773;PASTEL DE BELEM;4;41,99
05/09/2026;800;PAO FRANCES;62,241;1554,72
05/09/2026;801;BOLO CHOCOLATE REDONDO;2;62,79
05/09/2026;807;SONHO DOCE DE LEITE;14;128,35
05/09/2026;808;DONUTS RING;2;20,79
05/09/2026;811;BOLO PISCINA NUTELLA;1;41,89
05/09/2026;812;BRIGADEIRO;6;30,42
05/09/2026;822;LUCKY STRIKE MINT;3;45
05/09/2026;827;ADD BACON 3 FATIAS;4;38,41
05/09/2026;830;FANTA LARANJA 600 ML;2;23,8
05/09/2026;838;OVOS MEXIDOS 2 UNID;13;111,39
05/09/2026;842;ICE TEA PESSEGO 300 ML;6;43,41
05/09/2026;849;RED BULL TROPICAL;1;14,92
05/09/2026;852;TAPIOCA MINAS COM PEITO DE PERU;2;52,21
05/09/2026;858;ISQUEIRO PEQUENO;1;6,5
05/09/2026;925;BOLO DE POTE;1;14,9
05/09/2026;929;FRUITTELLA 40G;3;15,12
05/09/2026;943;BOLO DE AIPIM 500G;8;203,85
05/09/2026;953;MARLBORO RED BOX;3;50,25
05/09/2026;968;SANDUICHE NATURAL FITA;13;315,48
05/09/2026;980;MOUSSE SABORES;4;43,89
05/09/2026;988;BOLO PAMONHA GR;4;122,84
05/09/2026;996;ROTHMANS AZUL BOX;10;125
05/09/2026;1029;AGUA DE COCO PURI 1L;2;47,02
05/09/2026;1032;TALENTO DIET 25G;2;18,52
05/09/2026;1033;PACOQUITA SANTA HELENA;5;10,57
05/09/2026;1035;TALENTO AVELA;1;5,9
05/09/2026;1054;EMPADINHA DE FRANGO;10;130,39
05/09/2026;1058;CACHORRO QUENTE DE FORNO;7;72,24
05/09/2026;1060;BISCOITO OREO 90G;1;5,9
05/09/2026;1123;MACARON SABORES;16;99,54
05/09/2026;1204;CALABRESA PIZZA;2;59,56
05/09/2026;1208;CALABRESA GOURMET PIZZA;3;100,26
05/09/2026;1209;PORTUGUESA PIZZA;2;64,62
05/09/2026;1217;MARGUERITA PIZZA;5;142,73
05/09/2026;1218;QUATRO QUEIJOS PIZZA;1;29,45
05/09/2026;1222;CHOCOLATE AO LEITE PIZZA;1;25,3
05/09/2026;1227;MUSSARELA  PIZZA;5;134,73
05/09/2026;1238;ACAI COPO 300 ML;3;58,59
05/09/2026;1245;IOGURTE EMPORIO;6;152,96
05/09/2026;1246;ESPRESSO CARIOCA PEQUENO;1;8,69
05/09/2026;1247;ESPRESSO CARIOCA GRANDE;1;10,89
05/09/2026;1248;CAFE HARIO V60;1;18,59
05/09/2026;1265;SUCO MARACOMANGA;3;51,44
05/09/2026;1267;CHA GELADO MATE DA CASA;8;78,27
05/09/2026;1275;PAO NA CHAPA  AZEITE E OREGANO;1;10,89
05/09/2026;1284;CROQUE MADAME;4;150,88
05/09/2026;1308;BROWNIE FATIA NUTELLA;7;127,75
05/09/2026;1309;CAPUCCINO ESPECIAL;10;183,22
05/09/2026;1328;CROISSANT DE NUTELLA;1;17,9
05/09/2026;1330;SHOT DE LIMÃO;2;5,5
05/09/2026;1420;SNICKERS  DARK 45G;2;14,24
05/09/2026;1452;MEGA CLASSICO;3;69,54
05/09/2026;1457;PICOLE LA FRUTTA UVA;1;9,9
05/09/2026;1644;TRIDENT MAX 165 G;3;15,84
05/09/2026;1709;COOKIE DE NUTELLA  FATIA;9;222,56
05/09/2026;1773;DANONE LIQUIDO MORANGO 850G;1;17,9
05/09/2026;1809;PIZZA DA CASA UNIDADE;4;119,6
05/09/2026;1818;AGUA DE COCO PURI 300 ML;3;30,37
05/09/2026;1832;JUJUBA KG;0,324;16,16
05/09/2026;1841;BOLO FATIA;4;55,47
05/09/2026;1865;MARLBORO VISTA PURPLE MIX;2;29,5
05/09/2026;1874;COOKIE REDONDO;4;56,99
05/09/2026;1901;ICE TEA LIMAO PET 300ML;1;6,9
05/09/2026;1905;PAO PETROPOLIS;3;51,68
05/09/2026;1918;NESCAU 200G;1;11,9
05/09/2026;2000;PALHA ITALIANA KG;0,192;17,62
05/09/2026;2028;MATE ZERO 1 5 L;1;14,19
05/09/2026;2080;HAMBURGUER DE FORNO;24;291,69
05/09/2026;2084;LOLLO;5;29,5
05/09/2026;2099;NESCAU GARRAFA 270 ML;4;51,94
05/09/2026;2131;TAPIOCA QUEIJO COM PRESUNTO;1;21,89
05/09/2026;2143;BOLO DE COCO;2;53,8
05/09/2026;2165;CATUPIRY CREAM CHEESE;1;12,9
05/09/2026;2167;CUSCUZ PEDACO;2;27,04
05/09/2026;2191;JOELHO SABORES;64;641,39
05/09/2026;2261;GUARANA ANTARCTICA 600 ML ZERO;2;23,8
05/09/2026;2272;CAMEL BLUE BOX;3;37,5
05/09/2026;2303;PAO COM LINGUICA;3;76,83
05/09/2026;2337;CIGARRO VAREJO;4;6
05/09/2026;2345;BOLO DE LIMAO KG;1,13;56,38
05/09/2026;2348;JOELHO DE FRANGO;1;9,9
05/09/2026;2349;COF SALGADINHO CENTO;1;99,9
05/09/2026;2367;SUCO DE LARANJA C/ ACEROLA;4;64,76
05/09/2026;2383;LEITE SEMIDESNATADO 1L;1;9,9
05/09/2026;2461;FANTA UVA 600 ML;3;35,7
05/09/2026;2484;SUCO DE UVA CAMPO 1350ML;1;27,9
05/09/2026;2543;BOLO RED VELVET KG;0,542;32,47
05/09/2026;2544;FRANGO GRELHADO;11;372,56
05/09/2026;2545;CONTRA FILE;15;662,38
05/09/2026;2548;PAO DE QUEIJO KG;4,631;420,96
05/09/2026;2569;FRANGO EMPANADO;9;355,51
05/09/2026;2579;CAFE COM LEITE P;3;18,07
05/09/2026;2624;TILAPIA CROCANTE;13;646,57
05/09/2026;2655;SKOLBEATS GT 313ML;1;11,9
05/09/2026;2662;MISTO COM OVO;10;162,41
05/09/2026;2720;PAO NA CHAPA C REQUEIJAO TOSTADO;6;110,54
05/09/2026;2721;MINAS QUENTE;2;27,78
05/09/2026;2722;OMELETE FRANGO CATUPIRY;3;87,52
05/09/2026;2725;TAPIOCA FRANGO COM CATUPIRY;2;49,8
05/09/2026;2729;TAPIOCA SIMPLES COM MANTEIGA;1;15,29
05/09/2026;2734;SUCO ABACAXI COM HORTELA;2;29,82
05/09/2026;2738;SUCO DE MARACUJA;2;31,88
05/09/2026;2739;SUCO DE MORANGO;3;48,86
05/09/2026;2740;SUCO VERDE;3;48,33
05/09/2026;2742;VITAMINA DE BANANA AO LEITE;1;15,06
05/09/2026;2744;VITAMINA DE MORANGO COM LEITE;1;16,45
05/09/2026;2752;CHOCOLATE QUENTE;2;41,58
05/09/2026;2754;ADD MANTEIGA;1;3,16
05/09/2026;2756;ADD QUEIJO MINAS;3;19,21
05/09/2026;2757;ADD REQUEIJAO/CATUPIRY;1;5,18
05/09/2026;2770;MATTE LEAO ZERO 300ML;8;55,2
05/09/2026;2772;MISTO MINEIRO;2;32,11
05/09/2026;2788;PAO FRANCES DIARIA;20;22
05/09/2026;2817;ACTIVIA 170G MORANGO;1;7,44
05/09/2026;2825;TRIDENT 8G;20;81,33
05/09/2026;2869;PROMOCIONAL;4;99,6
05/09/2026;2934;MIL FOLHAS SABORES UND;3;43,09
05/09/2026;2943;PAO DOCE COLEGIAL KG;2,588;184,03
05/09/2026;2951;ROSCA DE COCO;12;158,24
05/09/2026;2953;GRISSINI PARMESAO KG;0,648;84,18
05/09/2026;2954;PIZZA SECA;3;30,28
05/09/2026;2968;BARRINHA YOPRO MORANGO 55G;1;15,9
05/09/2026;3021;BARRA MILKA OREO;1;25,9
05/09/2026;3046;COCA COLA  KS;1;6,9
05/09/2026;3083;COXINHA DE BRIGADEIRO E MORANGO;4;57,69
05/09/2026;3084;DANONE NATURAL INTEGRAL 160G;2;14,41
05/09/2026;3119;SPRITE LATA;1;7,9
05/09/2026;3163;OVOMALTINE;1;20,5
05/09/2026;3218;TARTELETE DE MORANGO;1;11,9
05/09/2026;3248;DOCES  FOLHADOS;0,076;4,94
05/09/2026;3271;DUNH ON (KENT) BLUE BOX;2;29
05/09/2026;3272;QUEIJO BOLA KG;0,994;100,24
05/09/2026;3400;DEL VALLE LARANJA  1L;4;51,6
05/09/2026;3402;DEL VALLE UVA  SEM ACUCAR 1L;2;25,8
05/09/2026;3615;MATTE LEAO PESSEGO 15L;1;12,9
05/09/2026;3919;MADELEINE;0,216;15,1
05/09/2026;3947;SPAGUETTI CARBONARA;2;86,51
05/09/2026;3950;TRADICIONAL;14;516,37
05/09/2026;3951;NHONHO;6;239,11
05/09/2026;3952;KIDS;8;205,97
05/09/2026;3958;NHOQUE;4;16,88
05/09/2026;3975;BISCOITO AM. SASHA;0,27;25,03
05/09/2026;3976;BATON EXTRA MILK 16G;1;3,49
05/09/2026;3999;FILE DE FRANGO ADD;1;9,9
05/09/2026;4002;BISCOITO AM BEIJINHO DE FREIRA;0,282;26,31
05/09/2026;4014;SNICKERS MOUSSE DE MARACUJ? 42G;1;4,9
05/09/2026;4122;QUICHE SABORES;14;245,23
05/09/2026;4127;PAO DE PROVOLONE;0,82;32,71
05/09/2026;4211;SALADA CAESAR;1;28,37
05/09/2026;4238;CROISSANT SALGADO;6;61,25
05/09/2026;4278;QUEIJO PRATO PRESIDENT 300G;3,978;79,74
05/09/2026;4310;SALADA DE FRUTAS NA TACA;9;126,75
05/09/2026;4312;VINHO CASILLERO CHARDONNAY 750ML;1;63,9
05/09/2026;4314;BRIOCHE PARMESAO;0,672;40,26
05/09/2026;4315;BRIOCHE MILHO;0,458;24,23
05/09/2026;4327;CIABATTA RECHEADA;8;79,73
05/09/2026;4489;MENTOS TUTTI FRUTTI 37G;3;13,69
05/09/2026;4511;CROISSANT MORANGO C/NUTELLA;8;160,56
05/09/2026;4517;SANDUICHE DE MORTADELA DEF C/QUEIJO;2;28,38
05/09/2026;4539;BRIOCHE COCO;0,46;24,33
05/09/2026;4560;L&M SILVER;1;8,75
05/09/2026;4579;MINI SONHO KG;3,614;258,22
05/09/2026;4596;BISNAGUINHA KG;0,678;41,24
05/09/2026;4598;PIPOCA DOCE;2;20,54
05/09/2026;4624;PALITO DE CHOCOLATE KG;0,472;47,14
05/09/2026;4627;AMENDOIM DE CHOCOLATE KG;0,41;24,55
05/09/2026;4655;TAXA DE ENTREGA;13;65,08
05/09/2026;4657;SANDUICHE NATURAL FRANGO;4;47,73
05/09/2026;4687;BOLO DE CENOURA C/ CHOCOLATE;3;89,7
05/09/2026;4704;SUCO DE LARANJA 500ML;6;122,15
05/09/2026;4725;PAO DOCE EXTRA GRANDE;5;64,5
05/09/2026;4733;LUCKY STRIKE R.A. PATTERSON;2;22
05/09/2026;4734;CROISSANT NEUTRO;11;98,21
05/09/2026;4758;OREO BAUNILHA PICOLE 65G;1;22,26
05/09/2026;4772;BOLO FITA DOCE DE LEITE;11;164,93
05/09/2026;4774;VINHO CAMPO LARGO ROSE SUAVE UN 750ML;1;21,9
05/09/2026;4930;BABKA DE CHOCOLATE;3;57,86
05/09/2026;4986;SALADA DE ATUM;1;36,3
05/09/2026;4990;ADD FRANGO SALADA;1;12,98
05/09/2026;4998;ADD PARMESAO;1;4,39
05/09/2026;5011;FRANGO C/ REQUEIJAO PIZZA;2;60,4
05/09/2026;5013;ALHO PIZZA;2;54,89
05/09/2026;5027;CHOCOLATE BRANCO PIZZA;1;25,3
05/09/2026;5145;BROWNIE FATIA DOCE DE LEITE;2;30,72
05/09/2026;5255;DORITOS NACHO 75G;1;13,9
05/09/2026;5290;BOLO DE CENOURA C/CHOCOLATE KG;2,26;135,38
05/09/2026;5293;SCHWEPPES CITRUS LATA 350ML;2;16,59
05/09/2026;5353;LUA DE MEL LIMAO;4;24,56
05/09/2026;5413;FILE MIGNON C/ LINGUINE ALFREDO;1;54,89
05/09/2026;5441;BEB LACTEA YOPRO BAUNILHA 15G PRO 250ML;2;26,15
05/09/2026;5448;NHOQUE DE BATATA BAROA;1;6,49
05/09/2026;5467;SUCO LIMOROSA;3;58,7
05/09/2026;5468;SUCO LARAMORA;6;116,05
05/09/2026;5506;BROWNIE NUTELLA 90G;1;10,47
05/09/2026;5515;BROWNIE DOCE DE LEITE 90G;2;19,8
05/09/2026;5516;BROWNIE BRIGADEIRO 90G;1;10,47
05/09/2026;5533;MINAS PADRAO ITAMBE;0,486;49,06
05/09/2026;5536;DANISH CAPRESE;3;35,7
05/09/2026;5586;SALADA DO MAR;2;83,35
05/09/2026;5621;COCHAPA;1;14,9
05/09/2026;5806;TALHER DESCARTÁVEL DELIVERY;1;1,9
05/09/2026;5830;BAGUETE CAPRESE;1;12,9
05/09/2026;5840;CROISSANT MISTO DE QUEIJO E PRESUNTO;2;40,52
05/09/2026;5841;CROISSANT COM OVOS MEXIDOS;3;62,37
05/09/2026;5844;CROISSANT COM MORANGO OU BANANA COM NUTELLA;1;20,79
05/09/2026;5845;TORRADA PETROPOLIS SIMPLES;2;26,86
05/09/2026;5846;TORRADA PETROPOLIS OVOS E REQUEIJAO;7;167,71
05/09/2026;5847;TORRADA PETROPOLIS MISTO QUENTE;3;54,98
05/09/2026;5849;SANDUICHE DE FRANGO CROCANTE;3;94,05
05/09/2026;5850;X TUDO;1;31,79
05/09/2026;5853;SUCO ROSA;1;18,59
05/09/2026;5857;TAPIOCA OVOS MEXIDOS COM REQUEIJAO;2;49,89
05/09/2026;5900;BISCOITO AM. BAMBOLE KG;0,266;23,91
05/09/2026;5906;CHICLE TWIST 57G;2;37,32
05/09/2026;5911;PAO DE QUEIJO RECHEADO KG;6,104;569,52
05/09/2026;5927;PRESUNTO SADIA KG;0,85;50,91
05/09/2026;5930;PEITO DE PERU SADIA KG;1,302;117,06
05/09/2026;5952;RUFFLES SAL 68G;1;12,9
05/09/2026;6005;COF MINI SONHO;30;105
05/09/2026;6037;FUNCIONÁRIOS COCA-COLA 2L;2;29,8
05/09/2026;6043;BISCOITO  AM.NATA C/ AVELA;0,112;15,67
05/09/2026;6068;PIRULITO DONUTS;6;18,11
05/09/2026;6077;ADD FRANGO MASSA;2;19,76
05/09/2026;6170;TORTA KINDER FATIA;7;168,93
05/09/2026;6173;TORTA OREO FATIA;4;97,26
05/09/2026;6257;NAKED CAKE 15CM;1;109,9
05/09/2026;6327;TORTA DE DOCE DE LEITE C/BRIGADEIRO  20CM;1;159,9
05/09/2026;6334;CLASSIC CHOC AO LEITE 150G;1;19,9
05/09/2026;6339;NESCAFÉ CHOCOCINO 270ML;2;26,14
05/09/2026;6471;GRISSINI AZEITE KG;0,316;41,05
05/09/2026;6491;PARMESAO FATIADO VIGOR 200G;1;32,9
05/09/2026;6493;ADD BOLA DE SORVETE;1;5,39
05/09/2026;6497;XICARA DE IOGURTE;2;19,58
05/09/2026;6499;LATTE DOCE DE LEITE;1;18,59
05/09/2026;6501;FRENCH TOAST BANANA;3;64,63
05/09/2026;6506;ADD BATATA FRITA SANDUICHES;3;29,1
05/09/2026;6512;NESCAU PROTEIN 250ML;1;13,9
05/09/2026;6517;ROSCA DE AMENDOA;10;149,63
05/09/2026;6564;KIDS FRANGO;2;57,2
05/09/2026;6595;BISCOITO POLVILHO COM QUEIJO;0,5;49,96
05/09/2026;6598;PIRULITO POP ZOI;2;5,8
05/09/2026;6621;PAO DOCE COLEGIAL - 6 UNIDADES;9;153,11
05/09/2026;6630;BATON CHOCOSTICK TRIPLO CHOCOLATE;1;5,35
05/09/2026;6660;BEATS RED MIX LONG NECK 269ML;1;11,9
05/09/2026;6666;BOLO DE BANANA INTEGRAL KG;0,74;46,48
05/09/2026;6671;LAYS SALT VINEGAR 62G;1;12,9
05/09/2026;6676;NESCAFE GOLD INTSD 9 SACHET 40G;1;12,9
05/09/2026;6707;BOLO FITA CENOURA COM CHOCOLATE;5;74,5
05/09/2026;6710;PAO DE TAPIOCA G;1;13,9
05/09/2026;6738;MINAS FRESCAL TIROLEZ KG;1;17,9
05/09/2026;6743;NESCAFE PROENERGY CHOCNO 270ML;1;19,4
05/09/2026;6747;AMSTEL ULTRA  LONG NECK 330ML;1;11,83
05/09/2026;7000;BUFFET CAFE DA MANHA;27,1;2659,25
05/09/2026;7,89284E+12;H2O LIMAO 500ML;5;45,87
06/09/2026;2;COCA-COLA 2L;4;77,53
06/09/2026;3;COCA-COLA 2L ZERO;14;252,84
06/09/2026;4;H2O LIMONETO 500ML;2;18,22
06/09/2026;6;COCA-COLA LATA 350 ML;10;94,97
06/09/2026;7;COCA-COLA LATA ZERO 350ML;20;185,34
06/09/2026;8;SPRITE 2L;1;14,9
06/09/2026;15;AGUA S/G 15L;1;7,49
06/09/2026;28;GUARANA ANTARCTICA 500ML;1;8,69
06/09/2026;37;PUDIM PQ;4;53,79
06/09/2026;38;GUARANA ANTARTICA 2L;1;14,9
06/09/2026;39;GUARANA ANTARTICA 2L ZERO;1;16,39
06/09/2026;41;GUARANA ANTARTICA 600ML;3;36,91
06/09/2026;50;AGUA C/G 15L;2;16,2
06/09/2026;51;AGUA C/G 500ML;19;117,93
06/09/2026;54;MATTE LEAO 1 5 L;2;25,8
06/09/2026;56;ICE TEA 15 L PESSEGO;1;12,9
06/09/2026;58;MATTE LEAO 1 5 L LIMAO;1;12,9
06/09/2026;60;GUARAVITA;12;35,3
06/09/2026;62;GUARAVITON;2;15,18
06/09/2026;64;BATATA PALHA EXTRA FINA ELMA CHIPS 90G;1;14,9
06/09/2026;72;HEINEKEN LONG NECK 330ML;3;38,7
06/09/2026;78;BRAHMA LATAO 473 ML;6;59,4
06/09/2026;88;CATARINA SABORES UN;2;65,98
06/09/2026;96;BOLO PISCINA DE LIMAO;1;34,9
06/09/2026;100;QUEIJO MINAS KG;1,046;63,11
06/09/2026;105;MARGARINA QUALY 250 GR;2;15,8
06/09/2026;106;MARGARINA QUALY 500 GR;1;13,9
06/09/2026;109;REQUEIJAO TRADICIONAL ITAMBE;1;16,9
06/09/2026;110;SALSICHA SADIA 500 GR;1;17,9
06/09/2026;114;PRESTIGIO;2;12,59
06/09/2026;115;PATE DE PEITO DE PERU;1;6,9
06/09/2026;119;TODDYNHO;8;39,46
06/09/2026;164;MAIONESE HEINZ 215GR;1;15,9
06/09/2026;166;LEITE ZERO LACTOSE 1L;1;9,9
06/09/2026;167;LEITE INTEGRAL 1L;2;19,8
06/09/2026;173;OVOS 1 DUZIA;3;47,7
06/09/2026;175;QUINDIM PQ;4;35,6
06/09/2026;187;CHOCOLICIA;1;8,9
06/09/2026;200;QUEIJO PRATO KG;2,874;244,85
06/09/2026;254;NUTELLA 140G;1;18,9
06/09/2026;278;CERVEJA CORONA EXTRA;14;166,6
06/09/2026;282;NISSIN LAMEN CARNE;1;4,99
06/09/2026;283;NISSIN LAMEN GALINHA CAIPIRA;2;9,98
06/09/2026;300;QUEIJO MUSSARELA KG;3,802;322,8
06/09/2026;333;HALLS SABORES 28GR;3;9,28
06/09/2026;346;GALAK NESTLE 90GR;2;27,8
06/09/2026;347;MENTOS 37G;3;13,5
06/09/2026;348;KIT KAT CHOCOLATE 41 GR;1;7,9
06/09/2026;353;DANONE MORANGO 170G;1;6,19
06/09/2026;359;DIVERSOS;11;134,13
06/09/2026;400;PRESUNTO SEARA KG;0,306;16,8
06/09/2026;408;CAFE ESPRESSO PEQUENO;6;52
06/09/2026;409;CAFE ESPRESSO GRANDE;8;86,26
06/09/2026;410;COPO DE LEITE QUENTE OU FRIO;1;6,49
06/09/2026;414;CAPUCCINO ITALIANO;9;145,74
06/09/2026;416;CAFE COADO P;4;29,98
06/09/2026;418;NESCAU QUENTE OU GELADO COPO;2;25,98
06/09/2026;424;COCA-COLA 600 ML;3;36,89
06/09/2026;425;COCA-COLA ZERO 600 ML;1;13,09
06/09/2026;435;GATORADE TANGERINA;1;9,9
06/09/2026;437;AGUA S/G 500ML;25;151,26
06/09/2026;442;PAO DE HAMBURGUER;3;38,7
06/09/2026;446;BOLO FITA  SABORES;1;14,9
06/09/2026;449;SONHO CREME;15;136,87
06/09/2026;456;COXINHA DE FRANGO;17;190,24
06/09/2026;460;SUCO DE LARANJA 300ML;54;754,94
06/09/2026;461;PAO COM MANTEIGA;4;12,7
06/09/2026;462;PAO NA CHAPA;18;115,64
06/09/2026;464;MISTO QUENTE;9;124,63
06/09/2026;465;QUEIJO QUENTE;2;28,38
06/09/2026;468;PAO COM OVO;7;91,37
06/09/2026;469;SANDUICHE DE MORTADELA DEF;1;11,7
06/09/2026;478;PAO DOCE DE BANANA;14;138,76
06/09/2026;479;LUA DE MEL DOCE DE LEITE;5;30,95
06/09/2026;482;BOLO FUBA COM GOIABADA;1;26,9
06/09/2026;488;EMPADAO FRANGO;5;84,5
06/09/2026;495;CAFE COADO G;48;461,62
06/09/2026;499;SONHO NUTELLA;6;71,4
06/09/2026;500;MORTADELA OURO  KG;3,962;198,2
06/09/2026;508;ADD QUEIJO PRATO OU MUSSARELA;2;10,78
06/09/2026;517;CAFE ESPRESSO COM LEITE P;2;19,11
06/09/2026;518;CAFE ESPRESSO COM LEITE G;2;25,91
06/09/2026;533;PAO AUSTRALIANO;0,228;14,34
06/09/2026;534;SALGADOS KG;2,758;169,8
06/09/2026;547;LUCKY STRIKE FRESH ICE;2;31,05
06/09/2026;548;DUNHILL CARLTON;6;101,52
06/09/2026;550;CAFE COM LEITE G;39;500,33
06/09/2026;557;RABANADA;5;47,13
06/09/2026;560;FOCACCIA;3,488;213,72
06/09/2026;579;FANDANGOS PRESUNTO /  QUEIJO 35G;4;23,6
06/09/2026;599;PROMO-SALGADOS;259,349;268,33
06/09/2026;624;COCADA UN;14;126,1
06/09/2026;627;TORTA FATIA;6;121,39
06/09/2026;631;BRIOCHE SIMPLES;0,654;37,22
06/09/2026;632;ROCAMBOLE SABORES;5;94,5
06/09/2026;634;BOLO BANANA KG;2,34;140,16
06/09/2026;635;CAVACA KG;0,142;7,09
06/09/2026;636;CIABATTA;4;19,6
06/09/2026;637;TARTELETE LIMAO;2;19,8
06/09/2026;650;PAO CACHORRO QUENTE;0,258;14,68
06/09/2026;664;BOLO LARANJA GR;4;79,6
06/09/2026;671;TORRADA PETROPOLIS COM OVOS E BACON;11;288,54
06/09/2026;672;PIPOCA YOKI MANTEIGA DE CINEMA;1;6,9
06/09/2026;700;PEITO DE PERU SEARA KG;0,2;17,98
06/09/2026;715;SALAME FATIADO PERDIGAO 100G;2;37,8
06/09/2026;739;MINAS PADRAO REGINA KG;0,375;41,21
06/09/2026;773;PASTEL DE BELEM;5;49,5
06/09/2026;800;PAO FRANCES;64,781;1614,53
06/09/2026;801;BOLO CHOCOLATE REDONDO;1;29,9
06/09/2026;807;SONHO DOCE DE LEITE;19;172,66
06/09/2026;808;DONUTS RING;4;39,6
06/09/2026;811;BOLO PISCINA NUTELLA;1;38,9
06/09/2026;812;BRIGADEIRO;13;64,15
06/09/2026;827;ADD BACON 3 FATIAS;1;9,69
06/09/2026;835;KETCHUP HEINZ 397G;1;19,9
06/09/2026;838;OVOS MEXIDOS 2 UNID;11;94,72
06/09/2026;842;ICE TEA PESSEGO 300 ML;3;21,39
06/09/2026;858;ISQUEIRO PEQUENO;3;19,5
06/09/2026;893;BALA HORTELA GAROTO;6;16
06/09/2026;900;SALGADINHO FRITO KG;0,09;8,09
06/09/2026;906;SALAME KG;0,106;16,95
06/09/2026;925;BOLO DE POTE;3;44,7
06/09/2026;929;FRUITTELLA 40G;3;14,7
06/09/2026;943;BOLO DE AIPIM 500G;5;124,5
06/09/2026;968;SANDUICHE NATURAL FITA;2;47,8
06/09/2026;974;LINGUICA MISTA FININHA SADIA 240G;2;23,8
06/09/2026;980;MOUSSE SABORES;5;56,4
06/09/2026;988;BOLO PAMONHA GR;4;121,12
06/09/2026;996;ROTHMANS AZUL BOX;4;50
06/09/2026;1029;AGUA DE COCO PURI 1L;2;45,8
06/09/2026;1032;TALENTO DIET 25G;1;8,9
06/09/2026;1033;PACOQUITA SANTA HELENA;3;6,43
06/09/2026;1058;CACHORRO QUENTE DE FORNO;8;80,91
06/09/2026;1060;BISCOITO OREO 90G;2;11,8
06/09/2026;1097;CAFE MELITA 250 GR;1;28,9
06/09/2026;1110;CAMEL YELLOW BOX;1;12,5
06/09/2026;1123;MACARON SABORES;10;60,5
06/09/2026;1204;CALABRESA PIZZA;5;148,23
06/09/2026;1209;PORTUGUESA PIZZA;3;95,83
06/09/2026;1217;MARGUERITA PIZZA;4;115,28
06/09/2026;1218;QUATRO QUEIJOS PIZZA;1;32,39
06/09/2026;1233;CERVEJA STELLA ARTOIS 330ML;2;25,8
06/09/2026;1245;IOGURTE EMPORIO;6;154,84
06/09/2026;1248;CAFE HARIO V60;3;55,17
06/09/2026;1259;ADD LEITE EM PO;1;4,29
06/09/2026;1265;SUCO MARACOMANGA;2;34,56
